Timestamp,Voltage,Time
18:12:40.837,2.36,100.837
18:12:40.875,2.36,100.875
18:12:40.911,2.36,100.911
18:12:40.979,2.36,100.979
18:12:41.013,2.35,101.013
18:12:41.087,2.35,101.087
18:12:41.121,2.36,101.121
18:12:41.154,2.36,101.154
18:12:41.227,2.36,101.227
18:12:41.263,2.37,101.263
18:12:41.331,2.38,101.331
18:12:41.366,2.38,101.366
18:12:41.404,2.38,101.404
18:12:41.478,2.38,101.478
18:12:41.513,2.37,101.513
18:12:41.580,2.37,101.58
18:12:41.613,2.36,101.613
18:12:41.686,2.36,101.686
18:12:41.722,2.36,101.722
18:12:41.760,2.36,101.76
18:12:41.830,2.35,101.83
18:12:41.864,2.35,101.864
18:12:41.933,2.35,101.933
18:12:41.967,2.35,101.967
18:12:42.005,2.35,102.005
18:12:42.074,2.35,102.074
18:12:42.111,2.35,102.111
18:12:42.178,2.35,102.178
18:12:42.211,2.35,102.211
18:12:42.280,2.35,102.28
18:12:42.313,2.35,102.313
18:12:42.380,2.34,102.38
18:12:42.414,2.34,102.414
18:12:42.484,2.34,102.484
18:12:42.521,2.34,102.521
18:12:42.556,2.35,102.556
18:12:42.626,2.35,102.626
18:12:42.660,2.36,102.66
18:12:42.730,2.37,102.73
18:12:42.763,2.37,102.763
18:12:42.831,2.37,102.831
18:12:42.868,2.36,102.868
18:12:42.934,2.36,102.934
18:12:42.971,2.36,102.971
18:12:43.009,2.36,103.009
18:12:43.078,2.36,103.078
18:12:43.111,2.36,103.111
18:12:43.180,2.35,103.18
18:12:43.213,2.35,103.213
18:12:43.280,2.35,103.28
18:12:43.319,2.35,103.319
18:12:43.390,2.35,103.39
18:12:43.426,2.35,103.426
18:12:43.461,2.34,103.461
18:12:43.530,2.34,103.53
18:12:43.564,2.35,103.564
18:12:43.636,2.35,103.636
18:12:43.672,2.34,103.672
18:12:43.710,2.34,103.71
18:12:43.778,2.34,103.778
18:12:43.812,2.34,103.812
18:12:43.887,2.34,103.887
18:12:43.921,2.34,103.921
18:12:43.955,2.35,103.955
18:12:44.026,2.35,104.026
18:12:44.060,2.36,104.06
18:12:44.127,2.37,104.127
18:12:44.163,2.37,104.163
18:12:44.230,2.37,104.23
18:12:44.263,2.37,104.263
18:12:44.331,2.37,104.331
18:12:44.366,2.36,104.366
18:12:44.437,2.36,104.437
18:12:44.475,2.35,104.475
18:12:44.513,2.35,104.513
18:12:44.581,2.35,104.581
18:12:44.618,2.35,104.618
18:12:44.688,2.35,104.688
18:12:44.725,2.34,104.725
18:12:44.760,2.34,104.76
18:12:44.832,2.35,104.832
18:12:44.870,2.34,104.87
18:12:44.940,2.34,104.94
18:12:44.974,2.34,104.974
18:12:45.010,2.34,105.01
18:12:45.083,2.33,105.083
18:12:45.119,2.34,105.119
18:12:45.187,2.34,105.187
18:12:45.224,2.35,105.224
18:12:45.261,2.36,105.261
18:12:45.331,2.37,105.331
18:12:45.365,2.38,105.365
18:12:45.439,2.39,105.439
18:12:45.473,2.39,105.473
18:12:45.510,2.39,105.51
18:12:45.585,2.39,105.585
18:12:45.620,2.38,105.62
18:12:45.691,2.38,105.691
18:12:45.729,2.38,105.729
18:12:45.762,2.37,105.762
18:12:45.830,2.37,105.83
18:12:45.867,2.37,105.867
